pipeline_id,length_km,diameters_mm,age_years,material,location,repair_type,repair_duration_hours,pressure,temperature,flow_rate,corrosion_level,deformation_level,leak_detection,pipeline_status
986,50.0536403,112.6130658,16,PVC,Urban,0ne,98,4.394125899,1.197827587,35.99263877,3,2,0,1
987,69.15183725,610.17259,28,HDPE,Rural,Replacement,15,6.682316762,25.29499056,15.14055369,4,3,0,1
988,44.04790652,939.0401955,22,Steel,Suburban,0ne,8,8.011643037,10.28197252,77.76469728,3,1,0,1
989,25.39380129,699.3524495,18,Steel,Urban,0ne,48,7.84902365,6.514781148,24.53262511,3,0,0,1
990,82.09112945,840.3917216,22,Steel,Urban,0ne,99,4.377783796,33.61414445,7.763706951,0,4,0,0
991,80.14217202,111.9530831,41,PVC,Urban,Replacement,88,6.111084061,35.86669601,44.07576454,0,4,1,0
992,69.77495061,587.8137686,12,Cast Iron,Urban,Repair,52,5.04692402,37.39931096,39.75435427,3,1,0,1
993,27.94236859,513.6066798,19,Cast Iron,Rural,Replacement,55,8.837247274,3.627526633,18.58331123,4,4,0,1
994,59.43283602,549.0711498,25,HDPE,Suburban,Replacement,37,8.908826318,35.62563048,14.22615843,3,2,0,1
995,36.7364158,164.9918668,5,PVC,Suburban,Replacement,4,4.093674246,26.84827774,89.75916412,1,0,1,0
996,10.06662526,715.991825,34,Steel,Suburban,Repair,55,1.825637031,-2.289262576,7.716604169,2,3,1,1
997,91.81404397,552.8983734,39,HDPE,Rural,Replacement,12,2.50824235,20.51350142,10.83178471,3,0,0,1
998,14.54504446,788.6339649,10,HDPE,Suburban,0ne,19,4.303015679,-8.683259035,25.25968083,0,3,1,0
999,95.07349803,536.7615707,47,Cast Iron,Rural,Repair,79,6.078249593,25.41890779,95.33107978,4,4,0,1
1000,45.15457152,234.4434726,7,Steel,Rural,Replacement,57,6.911083099,26.67837613,9.453040702,0,2,0,0
1001,19.32815996,683.4312587,37,Steel,Urban,Replacement,94,3.982339417,29.46692543,81.78546785,1,3,0,0
1002,54.64819379,255.1477259,47,PVC,Rural,Repair,37,7.007492077,-1.373747294,89.31316318,0,4,1,1
1003,87.42163775,885.155107,15,PVC,Suburban,Replacement,76,9.439659853,21.41249705,38.4089064,0,3,1,0
1004,73.49026375,651.8046152,42,PVC,Suburban,Repair,83,6.868127145,-1.057165759,30.09554558,4,1,1,1
1005,80.84955364,241.4834952,24,HDPE,Suburban,0ne,98,2.427087065,37.33250417,68.0603951,4,0,0,1
1006,66.2195533,966.1042517,26,Steel,Urban,Replacement,7,6.217020217,23.75053463,70.56082546,0,2,1,0
1007,69.53537989,566.528917,26,Cast Iron,Urban,Replacement,92,5.877059651,-5.2337076,78.21773912,0,4,0,1
1008,85.0703695,165.6086067,46,HDPE,Urban,0ne,55,8.836300998,-0.6483885,83.22611135,3,2,1,1
1009,25.71713288,664.149614,26,HDPE,Rural,Replacement,28,4.152727497,23.17300491,27.57115015,1,0,0,1
1010,49.4530714,327.8790163,10,Cast Iron,Suburban,Replacement,93,4.806510491,13.83352481,69.00919859,3,3,0,1
1011,22.89973474,823.3241067,17,Cast Iron,Rural,Repair,37,6.387931499,26.81488331,14.3556667,4,3,1,1
1012,98.77913279,836.0398662,14,PVC,Rural,Replacement,84,5.719827806,4.039439946,51.56240182,3,2,0,0
1013,94.46187463,981.0526203,2,Cast Iron,Suburban,0ne,61,7.471149332,22.89587684,61.67580473,3,3,1,1
1014,4.903254325,551.6825779,48,Cast Iron,Urban,Replacement,75,1.363500918,-1.151991598,17.01146173,0,3,0,1
1015,70.85194208,509.4611918,13,Cast Iron,Suburban,Repair,39,6.071644173,17.18551317,8.574147432,0,3,0,0
1016,92.59958342,778.1280449,27,Cast Iron,Rural,0ne,23,2.095047037,37.88997958,20.27988234,1,1,1,1
1017,18.87695917,219.2235907,9,PVC,Rural,0ne,52,3.836880933,21.41111161,42.63828604,2,4,0,1
1018,57.22657782,592.2239624,7,HDPE,Urban,0ne,84,6.954641754,-7.500319125,88.8962568,2,4,0,1
1019,91.63334146,591.6228401,48,Steel,Rural,0ne,84,2.416727805,39.43810689,53.65952803,3,0,0,0
1020,4.36065188,180.5258105,10,Steel,Rural,Repair,11,3.77957652,-2.156683518,75.10079628,1,3,0,0
1021,70.04460646,476.185677,9,HDPE,Suburban,Repair,66,7.327058346,25.90345513,18.2403083,1,2,1,0
1022,30.43755173,867.9563187,22,Steel,Urban,Repair,13,6.857247183,16.62650195,11.49184161,4,3,1,1
1023,92.51522334,870.5382598,23,Steel,Suburban,Repair,77,1.819357023,4.71803439,24.72211841,0,0,1,1
1024,97.13476627,189.3138984,7,HDPE,Suburban,Replacement,41,6.195416441,-1.134475729,32.07416087,4,3,0,0
1025,94.48238242,181.6487945,48,Steel,Suburban,Repair,49,2.325290157,-1.114881786,55.26209986,2,1,1,1
1026,47.94720745,336.4259293,9,Steel,Rural,Replacement,15,3.270442408,32.91998406,88.24308872,1,0,1,0
1027,86.34222245,887.2894563,27,HDPE,Rural,0ne,56,5.132901508,33.64562571,43.18316906,2,4,0,0
1028,84.61039045,216.0123266,24,Steel,Urban,Replacement,54,1.98412141,13.25727608,52.3610206,0,4,0,0
1029,32.59094685,747.9971224,29,Cast Iron,Rural,Replacement,31,9.942822711,-4.818926854,1.456740063,0,1,1,1
1030,83.06263194,191.0490577,17,HDPE,Urban,Replacement,61,2.488326049,34.20825519,4.297894226,0,4,1,0
1031,4.663755837,660.8240684,20,PVC,Suburban,Repair,58,8.031813656,14.35082431,9.293150793,2,1,0,1
1032,60.03071797,420.4605692,7,Steel,Suburban,Repair,87,8.468549605,11.93812114,70.20041446,1,4,0,1
1033,23.77087489,810.0225667,43,PVC,Rural,0ne,60,9.950175729,10.36785122,49.13294551,4,4,0,1
1034,12.93612169,310.3214039,40,Steel,Rural,Repair,53,4.857878961,8.250708693,20.10315865,1,3,0,1
1035,8.618366961,675.2816465,7,Cast Iron,Urban,Replacement,86,8.866850681,16.30027018,59.66734443,1,0,1,1
1036,69.93258881,312.1142811,28,HDPE,Rural,Repair,61,9.617854951,20.22706133,54.91660303,3,4,1,1
1037,34.64762141,742.2942548,19,PVC,Rural,Repair,80,2.556047304,13.32161018,9.791130879,1,0,0,1
1038,72.75191038,886.3102311,20,HDPE,Rural,Replacement,42,5.314924802,34.83240817,64.4008645,4,0,0,0
1039,7.470277739,214.1216192,44,PVC,Suburban,0ne,29,1.54009737,5.883061426,76.94833239,3,4,1,0
1040,32.21374345,879.9361197,39,Steel,Rural,Repair,84,6.586516108,18.91559284,29.36888636,1,0,1,0
1041,54.40963795,634.217729,40,Cast Iron,Rural,0ne,92,6.232655412,4.99769601,69.06139734,3,1,1,1
1042,79.28159332,214.3994418,7,PVC,Suburban,Replacement,27,2.837136562,27.66750119,20.77223218,1,2,1,1
1043,32.55649779,484.7876698,6,PVC,Suburban,Repair,44,8.18112483,-4.893945034,75.91615256,0,1,0,1
1044,62.96324627,244.7742641,25,Cast Iron,Suburban,0ne,93,1.335418505,-0.56505016,91.26564274,0,4,1,1
1045,88.71179708,730.3131,41,Cast Iron,Suburban,0ne,5,8.256045917,30.0600705,44.74484526,1,1,0,0
1046,61.97045563,782.981321,13,Cast Iron,Rural,Replacement,52,1.23980762,-0.840120239,25.21758574,3,2,0,1
1047,24.062988,195.2168682,39,Cast Iron,Rural,Repair,53,6.911459309,21.28731731,40.51849352,4,1,1,0
1048,3.415677374,555.5258674,40,Cast Iron,Rural,0ne,52,1.708925625,38.5121726,25.75766979,0,0,0,0
1049,87.13978852,833.1625504,22,HDPE,Urban,0ne,38,3.261029674,16.14453069,1.122698201,3,4,0,1
1050,3.105671674,942.5467374,49,Steel,Suburban,0ne,44,7.497220144,-0.630177683,65.39520457,4,0,0,1
1051,87.5954656,562.1660801,17,Steel,Rural,0ne,53,3.523643197,6.034552285,5.210137554,3,0,0,0
1052,53.36477627,955.2513013,48,PVC,Rural,0ne,2,5.600564638,31.17290382,21.82868328,1,4,1,1
1053,93.96770215,582.1200734,22,Cast Iron,Rural,0ne,54,9.237234426,7.583045656,72.52250606,0,4,1,1
1054,80.07954034,454.7714451,34,HDPE,Suburban,0ne,84,1.446709186,26.17556795,66.90677638,0,3,1,0
1055,99.79547694,863.3828157,8,HDPE,Suburban,0ne,77,8.299718144,28.86750314,8.259562293,0,2,0,0
1056,35.72046973,543.6844394,49,PVC,Suburban,0ne,90,1.587447987,15.05914236,66.34541937,1,0,0,1
1057,76.9516406,524.7122595,45,Cast Iron,Rural,0ne,35,2.141153599,29.16066922,93.12691407,4,0,1,1
1058,40.79116045,541.2812405,18,Steel,Suburban,Repair,46,2.073871935,5.845150221,8.375744433,4,4,0,0
1059,48.50768641,862.1065017,24,Cast Iron,Rural,Replacement,72,9.946920549,15.80798234,42.15313454,0,4,1,0
1060,63.12304086,848.7473875,42,HDPE,Urban,Replacement,92,2.621676874,24.3279132,73.21395512,4,1,1,1
1061,87.4940343,463.1679932,2,Cast Iron,Suburban,Replacement,79,9.070856616,-1.596342635,67.10457731,0,0,0,1
1062,98.42426345,399.9698739,2,Steel,Suburban,0ne,55,9.918389467,3.681098369,23.4245437,4,0,1,1
1063,77.05906797,542.7352216,27,Steel,Rural,Replacement,72,4.454062934,22.60183017,17.14366047,0,4,0,1
1064,42.35891143,615.4952588,14,PVC,Suburban,0ne,11,6.679436892,22.76800599,78.6404534,4,0,1,1
1065,42.71434323,314.5034896,48,HDPE,Suburban,Repair,29,8.011821284,14.66513232,95.66822087,3,2,0,0
1066,74.02064786,814.5595762,39,Cast Iron,Rural,Replacement,69,4.533805737,29.77926784,76.99076329,0,3,0,1
1067,24.63893743,537.8344892,12,Cast Iron,Rural,Repair,63,2.456327264,14.1027451,96.35724374,0,4,1,0
1068,11.9369372,400.6409936,32,PVC,Rural,Repair,47,4.903864694,34.06611327,60.89454699,2,4,1,1
1069,36.10759361,196.1388937,28,PVC,Urban,0ne,7,7.946988805,26.79517154,92.98078721,0,0,0,1
1070,29.43666017,314.9606444,28,PVC,Rural,Replacement,64,8.026864865,5.734743165,69.35313376,4,3,0,0
1071,30.33450393,954.3530546,46,HDPE,Suburban,Repair,82,3.07484913,9.762700424,90.97959027,3,3,0,0
1072,24.12716735,374.5897181,25,Cast Iron,Urban,Replacement,64,2.574690759,23.38433429,16.99730783,3,4,0,0
1073,5.167225774,251.9733604,4,PVC,Rural,Repair,92,9.285046319,34.72263094,81.74095636,4,4,1,0
1074,2.769519539,514.6055125,26,HDPE,Urban,Repair,12,1.395991275,-1.064563365,20.47783429,1,4,1,0
1075,98.78451658,376.378969,36,Cast Iron,Urban,0ne,12,7.612646282,15.73317694,3.715481093,0,2,0,0
1076,43.34954024,131.6433252,3,Steel,Suburban,Replacement,36,1.417792469,-4.060778934,52.24102727,3,0,0,1
1077,39.04833807,390.8306956,1,PVC,Urban,0ne,29,8.541100458,3.972757766,32.50692628,4,2,0,1
1078,68.28508099,589.6977615,17,HDPE,Rural,0ne,11,9.14873332,24.29906796,5.309604817,3,4,1,1
1079,22.6071349,596.5411348,7,Cast Iron,Urban,0ne,53,3.676772118,-6.113268238,98.05013349,3,3,1,0
1080,95.04615721,420.9030291,48,Cast Iron,Urban,0ne,70,1.665420792,23.11792909,66.98014345,4,0,0,1
1081,78.84815643,502.5724806,5,PVC,Suburban,0ne,85,5.326160827,35.04055605,90.27940515,2,0,0,1
1082,9.851689229,968.9661264,19,PVC,Suburban,Repair,74,3.686167331,38.46851455,99.909176,3,4,0,1
1083,42.3404968,439.6136295,39,Cast Iron,Rural,Replacement,96,4.754225285,0.831610051,39.80470693,3,4,1,1
1084,88.03271245,332.4041319,46,HDPE,Suburban,Replacement,47,6.984869081,27.44489783,26.21896584,1,4,1,1
1085,94.52847021,319.1203397,34,Steel,Rural,0ne,33,2.888434324,36.31852244,19.20455488,2,4,0,1
1086,47.27274961,511.9881514,35,Cast Iron,Rural,Replacement,81,4.212564126,-5.431534458,52.00352367,1,4,0,1
1087,61.72772753,783.5681338,49,HDPE,Suburban,Repair,67,8.043062413,10.70118042,61.00199697,4,4,0,1
1088,17.53636066,285.3893658,16,PVC,Urban,0ne,43,6.79385755,35.97048834,47.76985087,0,0,1,1
1089,99.12569399,738.3665144,40,Cast Iron,Suburban,Repair,18,3.93647942,0.139374913,39.33794947,4,2,0,1
1090,23.93549844,119.034841,47,PVC,Urban,Repair,74,6.978714402,36.68803419,17.65898378,2,3,0,0
1091,94.33044564,477.0396802,39,Steel,Urban,0ne,53,7.887816306,16.35960355,44.74410276,4,4,1,1
1092,65.31501825,798.2785587,27,PVC,Rural,Repair,39,6.332370229,-5.005345873,9.439070571,2,3,0,1
1093,61.16594269,404.8596602,41,Steel,Rural,0ne,72,3.155471493,12.49386584,86.63972813,1,0,1,0
1094,51.75616259,607.3633913,38,PVC,Suburban,Repair,34,1.002207615,6.313059773,5.643362558,3,3,0,1
1095,23.83631136,284.4813095,25,PVC,Urban,Replacement,37,8.225641963,4.110208028,38.68396011,4,0,1,1
1096,18.47627517,767.795852,26,Steel,Suburban,Replacement,41,8.403701998,17.07377878,10.91364904,4,1,1,1
1097,22.8281347,147.0511929,14,PVC,Rural,Replacement,97,7.278440513,14.17963454,77.72306945,3,2,1,1
1098,19.45738795,867.2883804,14,HDPE,Urban,0ne,49,1.689228382,14.09835798,31.9609609,4,1,0,1
1099,78.17886288,278.3767478,14,PVC,Suburban,Repair,10,6.267000588,-5.592913445,12.19745565,4,0,0,1
1100,35.66240066,886.9582285,25,Cast Iron,Suburban,Repair,40,8.389186041,30.11590905,53.61763859,0,1,1,0
1101,6.72642498,417.2763172,36,PVC,Rural,Replacement,18,4.507014881,14.07196577,91.71142372,0,0,0,1
1102,96.94116038,750.415217,4,HDPE,Rural,Replacement,25,2.782006608,31.04529144,90.95584224,3,1,1,1
1103,88.49480261,387.302768,47,Cast Iron,Rural,0ne,41,6.288645675,31.22973208,25.71545307,1,0,1,0
1104,92.84747604,915.3205041,15,HDPE,Rural,0ne,36,8.436759646,5.856766242,72.24630792,4,2,1,0
1105,99.49587444,213.973413,32,Cast Iron,Suburban,Repair,2,1.439829628,-9.78268481,3.998135091,4,2,0,0
1106,18.21562967,260.6678103,18,PVC,Rural,0ne,83,6.372560954,35.56228387,14.05332785,1,2,1,1
1107,40.22795987,543.7271126,14,HDPE,Rural,0ne,74,6.788564158,28.03473465,50.44776466,4,0,0,1
1108,76.06560909,173.7445951,1,PVC,Suburban,0ne,49,6.421303354,-4.637402159,23.64688701,1,3,0,0
1109,69.90604119,276.3821662,42,Cast Iron,Suburban,Replacement,67,6.850303158,25.0863517,80.02792354,3,1,1,1
1110,16.23569473,949.389744,20,HDPE,Urban,Replacement,53,6.682377768,-8.998836567,93.17614503,3,1,0,1
1111,81.76747937,978.840695,10,Steel,Suburban,Repair,19,2.173634965,-8.612046539,1.428998332,1,1,0,1
1112,23.21961661,438.6333964,10,HDPE,Urban,0ne,26,3.114430993,16.29116198,24.05866713,1,1,0,0
1113,23.15794387,930.9574189,24,PVC,Rural,Replacement,54,6.570946048,-5.198128538,44.51578126,2,2,1,1
1114,54.16046787,590.3422081,34,Steel,Urban,0ne,51,1.15923845,38.21682612,56.74484955,0,3,0,0
1115,59.70105355,342.7682193,28,Steel,Urban,Repair,25,6.712700669,34.69156133,91.67437498,0,1,1,0
1116,58.42853458,732.158849,27,Cast Iron,Rural,0ne,17,6.988479614,22.49060156,89.29646556,4,3,1,1
1117,10.0571969,693.0116259,40,Steel,Rural,Repair,74,3.152572839,-6.814551458,64.07983985,4,0,0,1
1118,87.8686254,990.2127872,1,Steel,Rural,Repair,61,6.383195468,6.24176289,26.48141339,1,0,1,0
1119,27.29440422,338.5425587,33,Cast Iron,Urban,Replacement,46,5.806810547,8.586149895,78.54549318,1,1,0,0
1120,13.82197721,704.8535524,4,HDPE,Suburban,0ne,55,3.346223933,14.04399179,21.06252536,0,4,1,1
1121,88.98605991,146.8213795,7,PVC,Suburban,Replacement,50,5.166766107,-1.5548563,96.55206009,4,2,0,0
1122,95.60949832,202.2814348,9,HDPE,Suburban,0ne,75,9.186620765,18.87558214,1.578151658,0,1,0,0
1123,86.35063411,103.5265375,16,Steel,Rural,0ne,11,4.839425024,11.7885324,57.40727989,3,2,1,0
1124,81.1420914,999.514613,5,PVC,Rural,Repair,12,6.668597592,37.36484817,9.751327445,0,1,1,1
1125,65.86895608,822.0463274,34,HDPE,Suburban,Repair,40,1.318157389,36.80976148,41.35235349,0,2,1,0
1126,55.53487969,808.0507133,23,PVC,Rural,0ne,48,1.70020102,18.27369777,63.85842049,1,4,1,0
1127,9.611689231,558.7534678,43,Steel,Urban,Replacement,56,1.73177266,22.2174668,69.27025106,4,4,1,1
1128,41.43686809,370.0603746,25,HDPE,Urban,Repair,8,8.004166873,-3.110176611,78.7713775,3,0,0,1
1129,37.89616318,236.137856,13,PVC,Rural,Repair,88,4.152312053,1.166161942,59.73944257,0,1,0,1
1130,26.71562459,356.207265,24,PVC,Suburban,0ne,14,3.048505195,35.03577021,25.88061578,0,4,1,1
1131,72.61859126,438.3740997,11,HDPE,Suburban,0ne,87,7.725921116,24.95829614,89.03607105,1,4,1,0
1132,50.09169777,780.6790873,17,HDPE,Urban,Repair,56,2.529640563,-0.528490136,81.29963389,2,1,0,1
1133,9.023575375,585.69561,37,Steel,Rural,Replacement,54,3.218432726,18.5105153,16.84517945,4,1,0,0
1134,22.79813699,169.7352639,13,Cast Iron,Suburban,Repair,17,4.878382989,36.73806252,82.82460724,4,0,0,0
1135,68.6426176,116.2261081,27,PVC,Suburban,0ne,45,3.982942621,7.258555308,97.29180708,4,4,1,0
1136,8.53695509,192.0989616,20,HDPE,Rural,Repair,5,6.268529899,-0.708981224,64.08469256,0,2,0,1
1137,85.26948449,469.4488423,33,HDPE,Rural,0ne,3,4.040565572,37.10126385,28.89871709,0,1,1,1
1138,50.01950617,939.8736253,42,HDPE,Suburban,Repair,9,4.536564723,13.06326801,61.0527893,0,1,1,1
1139,48.57807116,673.6622331,32,PVC,Rural,0ne,84,8.765979474,10.86209993,34.91097185,2,1,1,1
1140,59.64837068,821.6433099,8,Steel,Rural,0ne,20,8.960782957,3.37835999,67.91870059,0,1,0,0
1141,82.64341563,519.7371351,29,Cast Iron,Rural,Replacement,83,8.449400717,34.57926475,54.93519599,4,4,1,1
1142,35.43311158,425.4994749,40,PVC,Suburban,0ne,21,8.783478394,32.28083834,93.0195706,4,2,0,1
1143,68.1235991,197.5603354,19,Steel,Urban,Repair,80,6.127558024,10.14951997,62.17294578,1,0,1,1
1144,57.00746444,888.33972,6,PVC,Rural,0ne,33,6.816098933,-8.469336005,22.18418669,2,3,0,1
1145,27.43579875,804.8440261,44,PVC,Suburban,Repair,5,6.014558499,12.33257153,72.78587746,3,4,0,0
1146,87.98436865,251.3062878,39,HDPE,Urban,Replacement,24,8.070292756,-0.957099171,30.78695347,0,4,1,1
1147,79.94517614,561.0345075,48,Steel,Suburban,Repair,63,5.959004372,-2.863296493,27.96670434,3,3,1,1
1148,66.18673163,538.6373271,41,HDPE,Suburban,Replacement,79,1.999692681,9.654680595,39.78588593,0,3,1,1
1149,85.20759118,662.5823974,21,HDPE,Suburban,Replacement,26,8.286221084,-5.046153133,2.187671227,2,1,0,1
1150,86.8621259,951.5682046,22,Steel,Urban,0ne,89,7.845266536,37.87322535,96.94492536,2,2,0,1
1151,71.12793469,621.7942976,42,HDPE,Suburban,Replacement,92,8.382705358,-7.623040911,53.70078002,4,4,0,1
1152,83.86431951,586.1955401,10,HDPE,Urban,Repair,33,2.713865171,10.06848137,77.57589549,2,4,0,1
1153,70.04967471,145.2906396,10,Cast Iron,Rural,Replacement,18,3.444553474,-1.864864898,26.52737002,3,0,1,1
1154,68.3339364,156.6167284,29,Steel,Urban,Replacement,18,3.661765275,24.44056608,74.91519503,3,3,0,1
1155,62.24252644,268.6121122,16,Steel,Suburban,0ne,38,5.572724826,-6.059427539,57.14987973,2,3,1,0
1156,75.51894732,129.2236945,1,HDPE,Urban,Repair,33,2.204893757,17.34027871,42.9902732,3,4,0,1
1157,16.70190542,769.017606,17,HDPE,Suburban,Replacement,27,4.468435779,28.65507476,97.09625339,0,3,0,1
1158,88.20620516,750.9972736,30,Steel,Rural,0ne,49,2.63942345,37.50299175,49.8905277,1,1,1,1
1159,87.31250925,222.450611,26,Steel,Urban,0ne,50,3.382864417,24.92637815,66.08839961,4,0,1,1
1160,3.89548102,852.4710107,46,PVC,Rural,Repair,15,7.357488711,-5.025412118,2.518876957,1,4,0,0
1161,82.75585831,239.3074314,19,Steel,Urban,0ne,77,8.693300407,-5.573972514,30.84406544,3,0,0,1
1162,13.75811688,371.0580283,21,PVC,Suburban,Replacement,52,1.206152799,26.57990243,88.98046505,4,1,1,1
1163,34.17676657,324.0792092,17,HDPE,Urban,0ne,98,6.09307267,0.76647025,76.13694705,1,0,0,0
1164,74.60731737,435.0763887,46,Cast Iron,Rural,Repair,68,1.324537859,12.36196543,54.13864958,1,3,0,1
1165,16.91522971,329.1973893,40,Cast Iron,Urban,Repair,99,1.767243205,38.83105507,90.115811,3,4,1,1
1166,81.97873539,540.0558338,21,PVC,Rural,0ne,19,7.345756312,30.99533992,49.13583081,4,0,1,0
1167,83.38128362,466.6670932,41,HDPE,Rural,Replacement,95,7.620472959,32.32966787,57.08419935,4,2,1,0
1168,51.23930564,987.9125417,40,HDPE,Suburban,0ne,25,8.325826059,33.03849524,38.83313187,1,4,0,0
1169,1.6322013,150.3337151,45,HDPE,Urban,Repair,76,5.268173606,20.97726701,62.38396364,4,0,1,1
1170,29.41677518,227.9632387,49,Steel,Rural,0ne,76,8.738267338,27.19669619,32.58115156,4,4,1,1
1171,62.07576492,147.5433045,19,HDPE,Suburban,0ne,25,2.501544625,7.948045732,39.16372558,0,0,1,1
1172,98.13743162,663.2570755,7,Steel,Suburban,Replacement,33,3.247447723,39.92231133,96.66630006,3,0,0,1
1173,63.54953917,149.0583497,17,PVC,Suburban,0ne,60,2.210519328,3.981108483,12.0195593,3,3,1,1
1174,26.72055453,852.7957636,1,Cast Iron,Rural,Replacement,37,8.177835345,19.50037017,11.42027918,0,0,0,0
1175,63.76656461,560.7447676,37,PVC,Urban,0ne,92,3.058076065,4.103083916,5.288285926,1,2,0,1
1176,54.45855259,574.3068621,6,HDPE,Rural,0ne,43,2.399601185,-4.396447472,32.68440746,2,3,1,1
1177,78.20469412,605.4350569,26,HDPE,Suburban,Replacement,9,6.607996188,18.37929074,40.424695,1,2,0,1
1178,11.59108324,253.7323357,2,PVC,Rural,Replacement,14,1.693738237,7.667433543,10.35704876,0,2,1,1
1179,76.34176235,277.9212728,32,Steel,Rural,Repair,3,1.404102495,19.16096338,55.36396854,4,1,0,1
1180,54.58539129,386.9355906,48,Steel,Suburban,Replacement,69,1.960458837,17.93392383,58.74685138,0,2,1,0
1181,96.33620838,634.1467742,5,Steel,Urban,0ne,56,1.002167956,17.11283646,75.35164267,3,0,0,1
1182,34.84534444,289.1059983,37,Cast Iron,Suburban,Repair,26,7.272911388,-3.834943898,97.62084354,4,4,0,0
1183,63.62956742,204.6985544,31,Cast Iron,Suburban,Replacement,53,6.060117895,12.00903872,62.31587248,1,3,0,0
1184,93.27078245,973.1051978,12,HDPE,Rural,Replacement,41,2.888875981,30.60019697,12.05342986,4,3,1,1
1185,11.14846307,119.7836333,35,PVC,Suburban,Repair,82,3.097044532,5.757174777,9.763900081,3,3,1,1
1186,93.78562024,822.4276648,30,PVC,Rural,0ne,21,8.298717386,12.19157526,77.9771395,0,4,0,1
1187,69.10068651,809.2316346,48,HDPE,Suburban,0ne,39,5.516381043,14.69157952,65.38307873,1,2,1,1
1188,7.715868851,367.4927025,6,Steel,Suburban,Repair,80,7.286755214,33.13656563,17.02952508,2,1,0,1
1189,30.79539313,222.0639544,15,Cast Iron,Urban,0ne,23,5.074799061,22.77998846,26.0826373,2,0,1,1
1190,71.10903678,231.065782,15,PVC,Suburban,Replacement,93,3.139462234,-4.989873258,75.27379834,0,3,1,1
1191,7.667709545,727.6884555,16,HDPE,Urban,0ne,74,9.733625206,33.25854929,57.0494224,1,0,0,1
1192,58.63487556,678.525932,20,Steel,Suburban,Replacement,58,6.09082807,31.60329877,58.91500619,1,2,1,0
1193,35.24242264,804.4711068,13,Steel,Suburban,0ne,69,2.178837134,27.68229903,21.79085846,4,1,1,1
1194,62.47063626,943.7330552,44,Cast Iron,Suburban,Replacement,75,4.65481038,13.30290092,63.27674018,0,3,0,0
1195,5.528461347,722.7346269,42,Cast Iron,Urban,Repair,29,3.964036708,27.87726917,77.29223095,4,2,0,0
1196,87.28214381,240.2663829,46,HDPE,Rural,Replacement,62,2.926787217,13.93710313,88.63997032,0,1,1,1
1197,97.37540795,319.0983551,31,HDPE,Urban,0ne,53,9.400959903,26.83117672,73.93501516,3,3,0,1
1198,96.91890767,857.9743578,34,Steel,Suburban,Replacement,45,8.928279959,34.00550825,58.06118945,0,2,1,1
1199,75.21553134,288.3754683,29,Steel,Rural,0ne,27,2.792324049,34.52707926,67.65267142,4,0,1,0
1200,13.87853777,165.2700853,3,PVC,Suburban,0ne,34,4.169331001,12.72892871,49.02603479,1,4,1,1
1201,76.0680564,732.9520486,9,Steel,Urban,Replacement,14,7.860838525,32.96713397,23.46292607,0,3,1,0
